"MAGPIID","segID","xmax","ymax","RAmax","Decmax","z.x","QOP","mag_it","mag_rt","R50_it","R90_it","axrat_it","ang_it","MAGPIID_v2.2.0","re","re_err","q","q_err","pa","pa_err","chi2_galfit_v2.2.0","fwhm_g","fwhm_r","fwhm_i","fwhm_z","QCFLAG","z.y","StellarMass_bestfit","StellarMass_median","StellarMass_16","StellarMass_84","SFRburst_bestfit","SFRburst_median","SFRburst_16","SFRburst_84","stelkinfracRe","stelkinfrac0p5Re","gaskinfracRe","gaskinfrac0p5Re","Lambda0p5Re","LambdaRe","VoS0p5Re","VoSRe","OII_3727","OII_3730","OIII_5008","Ha"
1201259248,117,259.5,248.5,174.707705,-1.9254,1.3635,1,26.413,26.291,0.384,0.651,0.785,1.64,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201265058,148,265.5,58.5,174.707371,-1.935955,3.9774,2,25.495,25.8,0.428,0.628,0.81,165.87,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201267094,95,267.5,94.5,174.70726,-1.933955,0.0643,1,25.336,25.467,0.493,0.744,0.767,119.82,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201267266,60,267.5,266.5,174.70726,-1.9244,0.969,3,25.047,24.693,0.579,1.049,0.777,34.36,1201267266,0.31,0.03,0.43,0.1,59.64,6.43,1.523,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.969,2742475539.65693,2418610240.60126,1550383454.86675,4129586072.23194,0.86954227132622,1.19854824444963,0.900932901301092,2.28911781522809,0,0,0,0,NA,NA,NA,NA,0.092,0.089,0,0
1201271114,97,271.5,114.5,174.707038,-1.932844,0.7839,1,26.022,25.924,0.358,0.588,0.819,3.56,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201271244,20,271.5,244.5,174.707038,-1.925622,0.1992,3,24.152,23.972,0.453,0.868,0.895,101.17,1201271244,0.2,0.02,0.34,0.13,-61.11,4.94,2.991,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.1992,207796114.732158,149253319.338729,97970857.7758845,265651839.593523,0.019269124008564,0.0264912605358002,0.00807221910411139,0.0427565955685277,0,0,0,0,NA,NA,NA,NA,0,0,0,0
1201274321,77,274.5,321.5,174.706871,-1.921344,0.8175,1,25.29,25.354,0.444,0.772,0.792,20.98,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201276355,105,276.5,355.5,174.70676,-1.919455,1.2595,2,26.022,NA,NA,NA,0.811,6.23,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201278041,47,278.5,41.5,174.706649,-1.9369,1.4437,3,24.325,24.004,0.512,0.882,0.86,114.97,1201278041,0.27,0.03,0.82,0.1,-46.96,23.13,1.521,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,1.4437,12364719738.6431,14261958495.8107,9051003994.45375,20453859971.6517,8.20653392775462,9.38890258273891,6.98952720666881,15.8792073748738,0,0,0,0,NA,NA,NA,NA,0.182,0.409,0,0
1201278050,44,278.5,50.5,174.706649,-1.9364,1.4435,1,24.388,24.388,0.479,0.867,0.734,97.85,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201278070,48,278.5,70.5,174.706649,-1.935288,0.2984,3,24.691,24.443,0.436,0.773,0.823,53.67,1201278070,0.22,0.02,0.1,0.14,49.11,9.13,2.44,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.2984,3135550912.73447,2734097642.75101,1059712468.33827,4411028795.14394,0.71643294934686,0.68783060998239,0.213202296763949,1.47576441265001,0,0,0,0,NA,NA,NA,NA,0.07,0.09,0.16,0.17
1201284050,79,284.5,50.5,174.706315,-1.9364,1.294,1,25.83,25.208,0.369,0.645,0.848,31.24,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201287227,85,287.5,227.5,174.706148,-1.926566,0.3566,1,26.229,25.36,0.516,0.858,0.625,11.86,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201290288,25,290.5,288.5,174.705982,-1.923177,0.7574,4,24.085,23.465,0.644,1.249,0.724,93.25,1201290288,0.5,0.01,0.15,0.03,76.62,0.98,1.434,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.7574,1653202344.82516,1642829746.5691,1097391053.82041,2352109482.25785,1.05698688731689,0.85127428562079,0.658081795143451,1.18324317321194,0,0,0,0,NA,NA,NA,NA,0.137,0.17,0.145,0
1201291296,41,291.5,296.5,174.705926,-1.922733,0.9426,1,24.994,24.825,0.431,0.766,0.774,58.42,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201294250,36,294.5,250.5,174.705759,-1.925288,0.8712,3,24.705,23.521,0.792,1.467,0.599,32.2,1201294250,0.72,0.01,0.21,0.02,33.68,0.82,1.732,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.8712,1365351860.51339,1093274634.17455,676778994.527572,1507252309.11046,0.959143499330884,0.893422316353138,0.6523546386794,1.1848436737432,0,0,0,0,NA,NA,NA,NA,0.143,0.167,0.039,0
1201300075,10,300.5,75.5,174.705426,-1.935011,0.4796,4,22.186,21.773,0.697,1.438,0.874,66.16,1201300075,0.46,0,0.89,0.01,61.64,2.41,1.664,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.4796,4836912000.43911,5234633809.49753,4443193950.12491,5951846991.12366,1.62148707502886,1.34573998255533,1.14588931212009,1.51844660779703,0.5,0.25,1,1,NA,NA,NA,NA,0.19,0.2,0.206,0
1201302222,8,302.5,222.5,174.705314,-1.926844,0.2992,4,21.927,21.84,0.813,1.619,0.784,17.67,1201302222,0.64,0,0.56,0.01,28.52,0.63,2.003,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.2992,1712136107.98301,1487084230.76369,1258311618.24115,1773352259.18387,0.512098282354871,0.516838993247372,0.448931159317102,0.598608866883614,0.0625,0.166666666666667,1,1,NA,NA,NA,NA,0.234,0.28,0.321,0.347
1201303336,38,303.5,336.5,174.705259,-1.920511,1.2639,3,24.817,24.901,0.386,0.593,0.842,120.09,1201303336,0.12,0.04,0.42,0.22,60.83,12.99,1.856,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,1.2639,1740801930.13656,2251661829.02915,1334146123.38483,4910562564.05774,1.5749262645726,1.64573894953564,1.07297965976693,2.56008656175149,0,0,0,0,NA,NA,NA,NA,0.111,0.131,0,0
1201308160,56,308.5,160.5,174.704981,-1.930288,1.1925,1,24.724,24.446,0.525,1.104,0.824,132.26,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201309292,161,309.5,292.5,174.704925,-1.922955,0.8117,1,26.571,26.659,0.284,0.445,0.791,172.44,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201310142,19,310.5,142.5,174.70487,-1.931288,0.6903,4,23.903,23.252,0.513,1.01,0.867,122.48,1201310142,0.15,0.02,0.25,0.12,-57.72,3.2,2.01,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.6903,4577500444.11163,2111299565.63194,1437759719.37669,3496665469.17964,1.17648493360687,0.739392902563128,0.484061806275443,1.22412998182624,0,0,0,0,NA,NA,NA,NA,0.189,0.291,0.213,0
1201310200,55,310.5,200.5,174.70487,-1.928066,0.8267,4,24.933,24.19,0.628,1.308,0.807,89.67,1201310200,0.2,0.05,0.23,0.1,64.87,4.95,2.145,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.8267,2307673115.07007,2321603257.69704,1499940752.65701,4225701922.78656,0.180143930284229,0.792208654703235,0.128808489630594,1.81888664196131,0,0,0,0,NA,NA,NA,NA,0.129,0.14,0.14,0
1201313233,122,313.5,233.5,174.704703,-1.926233,2.8897,2,26.393,26.511,0.359,0.575,0.732,37.95,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201314179,50,314.5,179.5,174.704647,-1.929233,0.3338,4,23.129,22.765,1.009,2.105,0.848,152.5,1201314179,0.7,0.01,0.8,0.01,-51.07,3.08,1.995,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.3338,1255370866.10701,1455903326.564,863571684.258802,3022237525.6197,0.169186553060277,0.227687665352119,0.00438255910207126,0.702587639359482,0,0,0,0,NA,NA,NA,NA,0.057,0.076,0.133,0.083
1201320149,27,320.5,149.5,174.704314,-1.9309,0.2622,4,22.696,22.376,0.898,1.82,0.952,133.5,1201320149,0.69,0.01,0.83,0.01,-58.03,3.44,2.18,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.2622,479907003.430179,414213325.165767,316566606.457787,585327625.620575,0.116088275598231,0.123658612183549,0.0960387426849543,0.16107021094198,0,0,0,0,NA,NA,NA,NA,0.094,0.134,0.196,0.099
1201335135,252,335.5,135.5,174.70348,-1.931677,0.3563,1,26.331,25.899,0.44,0.644,0.781,162.61,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201335139,214,335.5,139.5,174.70348,-1.931455,5.18,1,25.85,25.227,0.546,0.827,0.787,10.92,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201339188,45,339.5,188.5,174.703258,-1.928733,1.2623,2,24.885,24.515,0.425,0.805,0.801,171.77,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201341060,31,341.5,60.5,174.703147,-1.935844,0.3825,4,23.176,23.188,0.575,0.997,0.875,123.09,1201341060,0.46,0.02,0.55,0.03,-52,3.04,2.061,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.3825,216045201.160432,490986706.77462,281264940.430675,629460765.945827,0.544730664909592,0.223307645754266,0.183348170499642,0.329583413460752,0,0,0,0,NA,NA,NA,NA,0.217,0.211,0.292,0.255
1201341133,183,341.5,133.5,174.703147,-1.931788,0.7443,1,25.957,25.569,0.437,0.682,0.752,126.44,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201342044,107,342.5,44.5,174.703091,-1.936733,1.4353,1,24.118,24.24,0.578,0.865,0.868,96.2,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201348199,53,348.5,199.5,174.702757,-1.928122,1.2613,2,24.357,24.307,0.484,0.802,0.859,55.36,NA,NA,NA,NA,NA,NA,NA,NA,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1201358328,3,358.5,328.5,174.702202,-1.920955,0.3494,4,21.517,20.926,0.596,1.524,0.824,8.5,1201358328,1.05,0.07,0.3,0.01,-5.1,0.48,2.593,0.707767182131195,0.657309206645654,0.592053528441023,0.541421871857646,NA,0.3494,27314340494.1001,18265189599.1996,14970168437.1362,21643789908.6252,6.25396115405133e-11,2.66671117228196e-15,1.08728633053729e-232,0.000348411388014792,0.177777777777778,0.5,0,0,NA,NA,NA,NA,0.029,0.024,0.043,0.007
1202032132,31,32.5,132.5,175.347931,-1.585905,0.2914,2,24.418,23.993,0.421,0.637,0.755,154.13,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202035106,72,35.5,106.5,175.347764,-1.587349,0.6992,1,25.581,24.912,0.561,0.854,0.958,167.41,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202040321,104,40.5,321.5,175.347486,-1.575405,0.4587,1,26.922,25.424,0.557,0.84,0.375,102.93,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202042201,46,42.5,201.5,175.347375,-1.582072,0.5237,1,25.429,24.774,0.465,0.717,0.823,100.18,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202044210,28,44.5,210.5,175.347264,-1.581572,0.7393,3,24.316,23.731,0.622,1.14,0.697,0.68,1202044210,0.93,0.05,0.11,0.05,9.77,4.16,1.558,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.7393,10204341767.415,11691193098.2563,8929066727.52462,17214300920.0565,16.7302396990458,12.3828446206268,8.89034002395494,16.7481285383423,0,0,0,0,NA,NA,NA,NA,0.135,0.159,0.04,0
1202068195,40,68.5,195.5,175.34593,-1.582405,0.4559,4,24.714,24.209,0.649,1.191,0.73,70.49,1202068195,0.5,0.02,0.31,0.04,69.87,1.76,1.44,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.4559,731049771.578063,430986550.905932,237813520.145778,1138194662.58639,0.171602739119276,0.12220077734447,0.0758917780197789,0.354582848465535,0,0,0,0,NA,NA,NA,NA,0.104,0.131,0.124,0
1202070212,37,70.5,212.5,175.345819,-1.581461,0.5511,2,24.893,24.336,0.539,1.028,0.682,110.34,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202077074,13,77.5,74.5,175.34543,-1.589127,0.3983,4,21.692,21.376,0.982,1.989,0.624,54.48,1202077074,0.94,0.01,0.3,0,47.3,0.25,3.773,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.3983,1902271111.17765,3090662858.81755,2161691161.29012,3986387566.99685,0.157663253950409,0.863526401334978,0.56005054601565,1.39630574102198,0.0882352941176471,0.3125,0.955882352941177,1,NA,NA,NA,NA,0.18,0.187,0.174,0.161
1202077370,7,77.5,370.5,175.34543,-1.572683,0.5515,2,23.82,22.774,0.313,0.66,0.832,153.02,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202083194,96,83.5,194.5,175.345096,-1.582461,0.6996,1,28.646,26.421,0.477,0.725,0.691,3.53,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202091250,117,91.5,250.5,175.344652,-1.579349,4.2878,2,26.018,25.911,0.495,0.779,0.881,67.78,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202091312,15,91.5,312.5,175.344651,-1.575905,0.196,4,22.725,22.486,0.63,1.385,0.836,119.09,1202091312,0.42,0.01,0.53,0.01,-66.65,0.91,1.681,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.196,145733719.890072,163235630.784883,96367365.0905691,231171232.508556,0.0150658680811941,0.0909297711414682,0.0666887969637873,0.13428061792913,0,0,0,0,NA,NA,NA,NA,0,0,0.22,0.194
1202098159,29,98.5,159.5,175.344262,-1.584405,0.8444,4,23.93,23.164,0.643,1.242,0.894,90.48,1202098159,0.51,0.01,0.66,0.01,-42.97,1.77,1.462,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.8444,7126243947.9759,3966039111.15483,2714803400.29879,5866496799.95663,5.14459563846195,1.49382783583151,1.02854517653074,2.53267253906255,0,0,0,0,NA,NA,NA,NA,0.181,0.187,0.11,0
1202115358,47,115.5,358.5,175.343318,-1.573349,0.3115,1,25.889,24.818,0.424,0.717,0.909,57.6,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202121206,32,121.5,206.5,175.342984,-1.581794,0.5519,2,24.711,23.986,0.513,1.026,0.849,12.77,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202124233,33,124.5,233.5,175.342817,-1.580294,0.5589,3,24.533,24.068,0.541,0.998,0.723,176.54,1202124233,0.31,0.01,0.28,0.05,-4.34,3.04,1.759,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.5589,244010789.935427,466973330.534319,286551090.247962,797012024.871084,0.495000284516613,0.304810158697335,0.212325189495282,0.459015777204612,0,0,0,0,NA,NA,NA,NA,0,0,0.19,0
1202130182,14,130.5,182.5,175.342484,-1.583127,0.4825,4,22.895,22.536,0.746,1.345,0.708,47.45,1202130182,0.59,0.01,0.48,0.01,48.57,0.72,1.984,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.4825,2975248037.18005,2130787385.10958,1484623066.9398,2870647887.96596,0.290130003175189,0.629816575410058,0.50991143544503,0.905980734045871,0,0,0,0,NA,NA,NA,NA,0.397,0.46,0.425,0
1202141112,114,141.5,112.5,175.341873,-1.587016,0.318,1,26.132,25.613,0.588,0.948,0.576,32.09,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202142230,25,142.5,230.5,175.341817,-1.580461,0.3257,4,24.291,24.172,0.384,0.724,0.979,120.47,1202142230,0.12,0.18,-99.99,-99.99,-31.79,44.07,1.319,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.3257,234382862.627577,151601432.325723,74306061.5569218,216990403.07557,0.0449266520441093,0.0734948494126404,0.0539651430861256,0.136333547193285,0,0,0,0,NA,NA,NA,NA,0.224,0.362,0.414,0.302
1202145251,55,145.5,251.5,175.34165,-1.579294,1.4382,2,25.383,25.602,0.476,0.774,0.731,43.94,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202148349,80,148.5,349.5,175.341484,-1.573849,1.0153,1,25.619,25.332,0.458,0.719,0.988,57.04,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202153159,107,153.5,159.5,175.341206,-1.584405,0.46,1,25.734,26.107,0.464,0.637,0.632,164.52,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202153285,91,153.5,285.5,175.341206,-1.577405,0.794,3,26.233,25.471,0.566,0.887,0.835,4.55,1202153285,0.37,0.05,0.47,0.12,-12.38,10.62,1.39,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.794,1178919477.49963,223616979.731155,9996599.04727529,678107400.561598,0.962202990415671,0.110682894349831,0.000609408168835352,0.315232629203087,0,0,0,0,NA,NA,NA,NA,0.058,0.037,0.016,0
1202156126,186,156.5,126.5,175.341039,-1.586238,0.5519,4,23.699,22.865,0.363,0.531,0.943,33.36,1202156126,0.11,0.01,-99.99,-99.99,-17.35,0.06,13.245,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.5519,4184464174.12687,6737783330.10377,4833660202.94307,8743004046.31719,0.0148465074358452,0.00056770982478245,3.76166626336032e-26,0.0597904323512244,0,0,0,0,NA,NA,NA,NA,0.417,0.708,0.458,0
1202159194,9,159.5,194.5,175.340872,-1.582461,0.552,4,23.231,22.663,0.519,0.983,0.878,83.21,1202159194,0.23,0.01,0.91,0.1,87.35,37.33,27.419,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.552,15501898182.7985,13862172420.0386,9178395833.05591,17547046821.7425,3.22047419345016,3.99640706402888,3.01488885659834,5.76873223385581,0.75,NA,1,NA,NA,NA,NA,NA,0.224,0.267,0.103,0
1202161125,3,161.5,125.5,175.340761,-1.586294,0.5513,4,20.25,19.464,0.733,2.028,0.865,88.25,1202161125,0.43,0,0.85,0,-89.39,0.64,5.081,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.5513,180359619810.286,192643086173.584,160620105891.933,263709693799.653,0.817163006595018,8.17682529857581e-39,0,0.194800288210467,1,1,1,1,NA,NA,NA,NA,0.046,0.065,0.037,0
1202167258,59,167.5,258.5,175.340428,-1.578905,1.1859,1,24.631,24.714,0.945,1.468,0.493,89.59,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202170046,57,170.5,46.5,175.340261,-1.590683,0.7793,2,25.225,24.501,0.593,1.005,0.733,77.42,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202171224,62,171.5,224.5,175.340205,-1.580794,0.5101,1,25.878,25.472,0.651,1.043,0.818,144.91,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202172067,1,172.5,67.5,175.34015,-1.589516,3e-04,6,18.301,17.995,0.452,1.183,0.993,34.06,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202189081,184,189.5,81.5,175.339205,-1.588738,1.0239,1,26.119,25.877,0.494,0.759,0.734,85.66,NA,NA,NA,NA,NA,NA,NA,NA,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1202190072,44,190.5,72.5,175.339149,-1.589238,1.2595,3,24.238,24.117,0.727,1.136,0.625,0.02,1202190072,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,7171.656,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,1.2595,2460584045.75247,4306536545.41093,3573212113.00197,5345570212.66138,4.9321388507483,3.36892257413422,2.71876556986249,4.07313898146558,0,0,0,0,NA,NA,NA,NA,0.448,0.396,0,0
1202193066,51,193.5,66.5,175.338983,-1.589572,1.2592,3,25.222,25.007,0.558,1.021,0.677,142.1,1202193066,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,7907.615,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,1.2592,3113826642.51031,3032666043.20594,2281335355.81427,4312502393.02207,2.88691596561911,2.5838621459781,1.91890333775985,3.50513063268928,0,0,0,0,NA,NA,NA,NA,0.191,0.209,0,0
1202196051,45,196.5,51.5,175.338816,-1.590405,0.9231,3,25.024,24.232,0.494,0.89,0.894,145.02,1202196051,0.3,0.02,0.65,0.09,-23.03,10.79,1.892,0.685580595757755,0.638082566094695,0.570035746916227,0.516527422854199,NA,0.9231,1644729364.75105,1132946378.32036,889323538.439385,1460755292.98508,0.591825540807004,0.886787342283365,0.714504911514337,1.1041353157041,0,0,0,0,NA,NA,NA,NA,0.318,0.445,0,0
