#The value for each line is the fraction of spaxels with S/N>=3 for that line WITHIN THE DILATED MASK
#flag values: 0=skipped (continuum S/N too low), 1=Normal Run (continuum binned to S/N=10), 
#  2=Low Thresh Run (continuum binned to S/N=4). Use N_MASK*fraction to get pixel number for a line
######################################################################################################
MAGPIID     z        flag   N_MASK    OII_3727     OII_3730     NeIII_3870   NeIII_3969   H5           He           Hd           Hg           OIII_4364    HeII_4687    ArIV_4713    ArIV_4741    Hb           OIII_5008    NI_5199      NI_5202      HeI_5877     OI_6302      Ha           NII_6585     SII_6718     SII_6733     
1529081238   1.4558    1      401           0.100000     0.117000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529090191   0.8520    1      922           0.133000     0.172000    0.0500000    0.0140000    0.0660000    0.0350000    0.0250000    0.0870000    0.0230000      0.00000    0.0230000   0.00500000    0.0440000     0.118000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529097299   0.6410    1      284          0.0420000    0.0490000    0.0460000   0.00700000    0.0630000      0.00000    0.0390000    0.0490000    0.0320000      0.00000      0.00000      0.00000    0.0210000    0.0810000      0.00000   0.00400000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529110249   1.4568    1      249           0.149000     0.161000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529112215   1.3428    1       67           0.224000      0.00000     0.104000    0.0150000    0.0450000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529123076   0.5351    1      366          0.0820000    0.0870000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0550000    0.0330000      0.00000      0.00000      0.00000    0.0460000    0.0790000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529127181   0.6411    1      100           0.110000    0.0700000    0.0700000      0.00000    0.0400000      0.00000    0.0900000    0.0600000    0.0100000      0.00000      0.00000      0.00000    0.0400000     0.170000      0.00000    0.0100000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529145039   0.5355    1       77           0.169000    0.0780000      0.00000      0.00000    0.0390000    0.0260000    0.0390000    0.0260000    0.0780000    0.0130000      0.00000    0.0130000    0.0260000     0.130000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529161307   0.8228    1       53           0.189000     0.170000    0.0750000    0.0380000    0.0190000      0.00000      0.00000    0.0190000      0.00000    0.0750000    0.0190000      0.00000    0.0190000     0.358000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529173280   0.8524    1       74           0.824000     0.986000     0.527000     0.189000     0.284000     0.297000    0.0270000     0.662000    0.0270000      0.00000    0.0140000      0.00000     0.635000      1.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529173296   0.8524    1      120           0.642000     0.817000     0.317000    0.0580000     0.192000     0.108000    0.0170000     0.450000    0.0330000      0.00000    0.0250000      0.00000     0.300000     0.825000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529175079   1.1705    1      500           0.164000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0160000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529177288   0.8517    1      102           0.833000     0.912000     0.647000    0.0880000     0.284000     0.284000     0.127000     0.716000    0.0490000      0.00000    0.0200000      0.00000     0.255000     0.931000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529187189   0.3443    1      244          0.0490000    0.0330000    0.0530000    0.0250000    0.0490000    0.0290000    0.0610000      0.00000      0.00000   0.00800000    0.0370000    0.0450000    0.0740000    0.0530000   0.00400000    0.0250000   0.00800000      0.00000    0.0660000    0.0370000    0.0330000   0.00800000
1529198064   0.3558    1      639          0.0410000    0.0500000    0.0780000    0.0300000    0.0860000    0.0330000    0.0660000      0.00000      0.00000    0.0380000      0.00000    0.0470000    0.0270000    0.0380000    0.0160000    0.0140000    0.0130000    0.0110000   0.00900000    0.0110000    0.0140000    0.0140000
1529198197   0.3449    1     2567          0.0550000    0.0570000    0.0520000    0.0240000    0.0610000    0.0320000    0.0600000      0.00000      0.00000    0.0120000    0.0350000    0.0440000    0.0270000    0.0860000    0.0190000    0.0190000    0.0140000    0.0190000   0.00200000    0.0200000    0.0190000   0.00900000
1529200271   0.2945    1       40           0.425000     0.350000     0.100000      0.00000      0.00000    0.0500000    0.0750000     0.100000    0.0750000      0.00000      0.00000      0.00000     0.350000     0.325000      0.00000      0.00000    0.0750000      0.00000     0.400000      0.00000    0.0750000    0.0250000
1529213155   0.7541    1       83           0.217000     0.313000    0.0600000    0.0120000    0.0360000    0.0480000    0.0840000    0.0360000    0.0360000    0.0360000    0.0240000      0.00000     0.169000     0.253000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529221319   0.9736    1       81           0.222000     0.173000    0.0370000      0.00000    0.0490000    0.0740000    0.0490000    0.0490000      0.00000    0.0250000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529225287   1.2254    1       91           0.121000     0.176000    0.0220000      0.00000      0.00000      0.00000    0.0330000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529227291   1.2270    1      101          0.0590000     0.248000    0.0200000      0.00000    0.0100000    0.0100000    0.0990000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529230052   0.3561    1     3299          0.0360000    0.0450000    0.0600000    0.0220000    0.0740000    0.0260000    0.0630000      0.00000      0.00000    0.0350000    0.0380000    0.0400000    0.0380000    0.0550000    0.0120000    0.0180000    0.0120000    0.0150000    0.0130000    0.0250000    0.0140000    0.0140000
1529238160   0.2884    1      339          0.0320000    0.0380000      0.00000    0.0210000    0.0560000      0.00000    0.0530000    0.0800000    0.0290000    0.0770000      0.00000    0.0150000    0.0410000    0.0740000    0.0150000    0.0240000      0.00000    0.0470000    0.0650000   0.00300000   0.00300000      0.00000
1529240228   0.3557    1      341          0.0670000    0.0530000     0.109000    0.0380000    0.0730000    0.0260000    0.0380000      0.00000      0.00000    0.0210000    0.0410000    0.0530000    0.0790000    0.0620000    0.0150000    0.0150000      0.00000   0.00600000    0.0700000    0.0500000    0.0120000    0.0150000
1529256326   0.6400    1      254           0.272000     0.354000    0.0590000    0.0390000    0.0910000    0.0750000     0.165000     0.264000    0.0350000      0.00000      0.00000    0.0280000     0.272000     0.248000    0.0160000    0.0120000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529259061   1.1299    1      485          0.0760000    0.0640000    0.0620000    0.0100000    0.0160000    0.0140000    0.0330000    0.0410000    0.0160000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529261138   0.4553    1       97           0.144000     0.196000     0.134000      0.00000    0.0620000      0.00000      0.00000    0.0820000    0.0620000      0.00000      0.00000      0.00000     0.237000     0.227000    0.0100000      0.00000    0.0100000    0.0410000      0.00000      0.00000      0.00000      0.00000
1529274353   0.3552    2      370          0.0110000    0.0320000    0.0430000    0.0220000    0.0810000    0.0140000    0.0430000      0.00000      0.00000    0.0300000    0.0540000    0.0410000    0.0240000    0.0160000   0.00800000    0.0220000    0.0190000    0.0110000   0.00300000    0.0110000   0.00300000    0.0160000
1529283222   0.7531    1      355           0.307000     0.363000    0.0930000    0.0170000    0.0480000    0.0650000     0.115000     0.110000    0.0230000    0.0340000      0.00000    0.0170000     0.248000     0.192000   0.00300000   0.00300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529284336   0.6405    1       44           0.114000     0.114000    0.0230000      0.00000      0.00000      0.00000    0.0450000    0.0230000    0.0230000      0.00000    0.0450000      0.00000    0.0450000     0.227000      0.00000    0.0450000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529303214   0.9771    1       97           0.330000     0.454000     0.103000      0.00000    0.0720000    0.0210000     0.103000     0.258000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529324312   0.8956    1      286           0.115000      0.00000    0.0560000    0.0310000    0.0420000    0.0170000      0.00000    0.0590000      0.00000    0.0280000      0.00000      0.00000    0.0350000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
1529333245   0.1945    1       74            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0540000      0.00000      0.00000      0.00000      0.00000      0.00000     0.257000      0.00000      0.00000      0.00000      0.00000     0.203000      0.00000      0.00000    0.0270000
1529336091   0.2926    1      589           0.177000     0.192000     0.110000    0.0270000    0.0830000    0.0320000    0.0870000     0.102000    0.0480000    0.0240000    0.0390000    0.0360000     0.151000     0.214000    0.0200000    0.0120000    0.0170000    0.0490000     0.234000     0.107000    0.0710000    0.0710000
1529338342   0.7315    1      135          0.0150000      0.00000      0.00000      0.00000    0.0370000    0.0150000    0.0220000    0.0220000      0.00000      0.00000    0.0370000      0.00000    0.0440000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
